Id,Lat,Lon,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
40837,4.537601195099376,13.151468841196785,Nigeria,Sokoto,Gudu,SORO YAMMA,1061.5136650000,6967,101,217,65.200000000000003,66,70,136,90,none,none,grid,10920
40838,5.027492431937469,13.16279292736631,Nigeria,Sokoto,Binji,SAMAMA,1096.4852620000,6968,94,224,76.599999999999994,56,58,160,76,none,none,grid,13350
40839,5.449503332738139,13.167156029530847,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,2685.6422240000,6969,12,548,70.599999999999994,218,220,664,263,none,grid,grid,3830
40845,6.50417141492506,13.19921222640891,Nigeria,Sokoto,Isa,GEBE \B\,8625.4353730000,6975,75,1760,75.000000000000000,524,556,1656,722,mini-grid,intercon,intercon,14380
40849,5.493788582175521,13.188831730750385,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,1049.5090580000,6979,22,214,76.500000000000000,56,52,144,80,none,none,grid,3280
40856,6.345720153885468,13.211587454024746,Nigeria,Sokoto,Isa,TURBA,6251.8768070000,6986,72,1276,83.299999999999997,305,344,1016,450,none,grid,grid,1780
40857,4.964065831599193,13.196612602916456,Nigeria,Sokoto,Binji,INNAME,3086.4478180000,6987,94,630,80.599999999999994,150,156,528,223,none,mini-grid,intercon,7370
40858,5.408029308768519,13.204532383169525,Nigeria,Sokoto,Wurno,DINAWA,1192.8761460000,6988,4,243,76.299999999999997,62,62,168,95,none,none,grid,5830
40860,5.37153579338498,13.21160457471191,Nigeria,Sokoto,Wurno,LAHODU/G/BANGO,1782.3626670000,6990,4,364,72.700000000000003,91,86,216,132,none,none,grid,6630
40863,4.879866582035313,13.203024069984023,Nigeria,Sokoto,Binji,GAWAZZAI,3335.7105880000,6993,87,681,80.200000000000003,179,182,520,263,none,grid,grid,5040
40866,6.427622129945019,13.225424791094639,Nigeria,Sokoto,Isa,BARGAJA,2258.8771120000,6996,75,461,71.599999999999994,113,116,264,163,none,grid,grid,10430
40868,5.395777488791576,13.216335661966577,Nigeria,Sokoto,Wurno,KWASARE/SISAWA,1261.4959870000,6998,4,257,72.200000000000003,79,80,216,109,none,none,grid,6370
40869,5.037350146182352,13.21694925987198,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1518.6604580000,6999,108,310,70.200000000000003,74,76,176,116,none,none,grid,12350
40870,5.686476025572614,13.2231985709616,Nigeria,Sokoto,Rabah,TURSA,934.8276049000,7000,47,191,97.200000000000003,59,90,312,86,none,none,grid,4540
40872,6.189167849889098,13.240200180198926,Nigeria,Sokoto,Isa,TIDIBALE,2908.8455960000,7002,63,594,74.500000000000000,147,146,368,210,none,mini-grid,intercon,5320
40876,5.013393798896867,13.226899200320322,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1577.7387830000,7006,108,322,72.099999999999994,75,82,192,111,none,mini-grid,intercon,9580
40878,5.436803066702738,13.238556791855574,Nigeria,Sokoto,Wurno,DINAWA,3481.7900830000,7008,15,711,69.900000000000006,235,232,544,299,mini-grid,intercon,intercon,5190
40880,6.47482716788861,13.252783505449299,Nigeria,Sokoto,Isa,TOZAI,2052.3749650000,7010,75,419,82.400000000000006,106,118,328,145,none,grid,grid,17290
40884,5.205785942865478,13.250397188058134,Nigeria,Sokoto,Kware,BANKANU/ R KADE,14411.2762700000,7014,136,2941,69.200000000000003,707,698,1544,1180,none,grid,grid,4500
40887,6.290583222628935,13.253874324525638,Nigeria,Sokoto,Isa,TSABREN SARKIN DARAI,799.2949782000,7017,64,163,69.500000000000000,50,54,120,71,none,none,grid,8150
40888,6.418982799590001,13.257598415783475,Nigeria,Sokoto,Isa,TOZAI,8201.4615150000,7018,75,1674,64.900000000000006,439,334,840,590,none,grid,grid,4020
40889,6.612128156938288,13.254092792583142,Nigeria,Sokoto,Isa,YANFAKO,3127.6760010000,7019,74,638,70.799999999999997,159,160,344,226,none,mini-grid,intercon,39290
40890,4.988803322227338,13.241851986428294,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1310.1487250000,7020,108,267,65.799999999999997,111,114,264,138,none,mini-grid,intercon,6220
40891,4.965193334838075,13.243411618243815,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1902.2793790000,7021,108,388,68.500000000000000,89,90,200,130,none,none,grid,4610
40892,6.455243781856388,13.259980596490138,Nigeria,Sokoto,Isa,TOZAI,1303.1983340000,7022,75,266,74.099999999999994,68,70,168,98,none,grid,grid,15690
40897,5.75221866561254,13.259398469599684,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,1188.5168800000,7027,48,243,73.599999999999994,65,64,152,88,none,none,grid,7270
40898,6.350557972667162,13.267393155998546,Nigeria,Sokoto,Isa,TURBA,3958.2477390000,7028,64,808,69.400000000000006,201,194,424,270,none,none,grid,4820
40902,6.65408898270021,13.274137904758295,Nigeria,Sokoto,Isa,YANFAKO,2053.8405740000,7032,74,419,73.400000000000006,98,102,256,147,none,none,grid,39190
40903,5.155377536245936,13.259025593909863,Nigeria,Sokoto,Kware,S/BIRNI/ G. KARMA,1216.4782290000,7033,132,248,84.400000000000006,59,68,224,89,none,none,grid,2640
40907,4.904217692202293,13.255776523235429,Nigeria,Sokoto,Binji,JAMMALI,1022.6072100000,7037,92,209,75.700000000000003,68,68,192,84,none,none,grid,4050
40912,5.463516954903863,13.269669536302869,Nigeria,Sokoto,Wurno,KWARGABA,1264.9711820000,7042,20,258,66.700000000000003,81,74,184,102,none,grid,grid,5320
40915,5.756085265781912,13.276536572926656,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,2377.0337610000,7045,48,485,92.200000000000003,121,144,496,161,none,mini-grid,intercon,8680
40916,5.506209815883978,13.275991704606533,Nigeria,Sokoto,Wurno,KWARGABA,4198.0362330000,7046,20,857,70.700000000000003,226,196,496,312,none,grid,grid,3510
40917,4.887200216065936,13.270837720264835,Nigeria,Sokoto,Binji,JAMMALI,2690.8239920000,7047,92,549,82.599999999999994,141,144,528,198,mini-grid,mini-grid,intercon,7160
40919,5.356309440207138,13.281626745982685,Nigeria,Sokoto,Gawabawa,CHIMMOLA/KUDU,3410.1627770000,7049,164,696,70.900000000000006,170,170,384,253,none,grid,grid,2350
40920,5.470009194266249,13.281038434492011,Nigeria,Sokoto,Wurno,KWARGABA,1703.8761360000,7050,20,348,72.500000000000000,116,118,288,147,none,grid,grid,3820
40921,6.704182596711029,13.299099242896235,Nigeria,Sokoto,Isa,YANFAKO,6116.3441810000,7051,74,1248,71.900000000000006,308,326,704,445,mini-grid,mini-grid,intercon,40210
40923,6.102785210671185,13.298640996340756,Nigeria,Sokoto,Isa,TIDIBALE,6953.8663100000,7053,61,1419,68.599999999999994,338,346,736,484,mini-grid,mini-grid,intercon,16010
40925,6.421636745433206,13.305506048689931,Nigeria,Sokoto,Sabon Birni,GANGARA,9160.6192930000,7055,75,1870,77.400000000000006,441,472,1288,689,mini-grid,intercon,intercon,6310
40928,6.342825518786749,13.297344946672743,Nigeria,Sokoto,Sabon Birni,TURBA,4357.8952290000,7058,64,889,67.599999999999994,203,224,432,308,none,mini-grid,intercon,5150
40930,5.338401315976309,13.287198316165563,Nigeria,Sokoto,Gawabawa,GIDAN KAYA,3916.5453930000,7060,164,799,68.700000000000003,254,246,600,337,none,grid,grid,3910
40934,6.216288405080316,13.299193134619884,Nigeria,Sokoto,Isa,TSABREN SARKIN DARAI,1084.2610130000,7064,64,221,73.099999999999994,53,58,136,81,none,none,grid,18560
40936,5.862251721672608,13.301716706969557,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,1692.6781140000,7066,48,345,84.799999999999997,109,130,408,146,none,mini-grid,intercon,20850
40941,4.278395648424842,13.287655240140301,Nigeria,Sokoto,Gudu,DAURA/SAKKWABE/JARKUKA,4098.7898740000,7071,1,836,77.299999999999997,195,194,608,308,mini-grid,mini-grid,intercon,11500
40943,4.905668092383503,13.295275165203932,Nigeria,Sokoto,Binji,T/KOSE,1007.8067110000,7073,92,206,73.400000000000006,53,56,128,81,none,none,grid,6530
40944,6.022794483746702,13.305749436138898,Nigeria,Sokoto,Isa,TIDIBALE,7447.3440790000,7074,61,1520,55.700000000000003,384,252,544,552,mini-grid,mini-grid,intercon,24840
40950,5.190680637375297,13.30321523538548,Nigeria,Sokoto,Kware,BANKANU/ R KADE,1411.6944260000,7080,130,288,72.500000000000000,71,70,168,102,none,grid,grid,4280
40952,5.365075233245861,13.30793578303188,Nigeria,Sokoto,Gawabawa,CHIMMOLA/KUDU,8013.8009550000,7082,164,1635,68.000000000000000,557,480,1200,679,none,grid,grid,4880
40955,6.653218992530801,13.324326946831018,Nigeria,Sokoto,Isa,YANFAKO,2071.2165520000,7085,74,423,69.099999999999994,103,98,224,150,none,mini-grid,intercon,33940
40956,5.580904439590054,13.313951689166357,Nigeria,Sokoto,Wurno,S/GARI DOLE/DAN/TASAKKO,1066.5066710000,7086,34,218,68.299999999999997,68,66,160,89,none,grid,grid,1550
40958,6.687239710788657,13.328000901615955,Nigeria,Sokoto,Isa,YANFAKO,2880.9371170000,7088,74,588,84.299999999999997,136,152,512,204,none,mini-grid,intercon,38250
40960,4.948897897436886,13.315394021503375,Nigeria,Sokoto,Tangaza,TANGAZA,2783.6316410000,7090,106,568,65.799999999999997,172,166,400,245,none,grid,grid,3920
40962,6.404117474697627,13.336171691359286,Nigeria,Sokoto,Sabon Birni,GANGARA,5539.4617180000,7092,74,1131,74.700000000000003,258,290,712,393,none,none,grid,4040
40963,5.635005981762158,13.325068482760491,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,4530.9448460000,7093,38,925,62.700000000000003,287,268,552,387,mini-grid,intercon,intercon,5250
40965,6.661447700444661,13.337561049687332,Nigeria,Sokoto,Isa,YANFAKO,3082.4984590000,7095,74,629,68.500000000000000,150,144,328,240,none,mini-grid,intercon,35250
40970,5.42691858622221,13.332865309705172,Nigeria,Sokoto,Wurno,HUCHI,7534.2239680000,7100,14,1538,72.400000000000006,476,472,1328,638,none,grid,grid,3830
40972,5.385090241395075,13.333029686344277,Nigeria,Sokoto,Gawabawa,CHIMOLA AREWA,4219.7530600000,7102,164,861,78.099999999999994,265,288,864,352,none,grid,grid,3860
40973,6.645829434045394,13.342457827429541,Nigeria,Sokoto,Sabon Birni,YANFAKO,2801.0076190000,7103,74,572,77.900000000000006,141,142,400,202,none,mini-grid,intercon,33420
40974,5.452913712747372,13.334078238400185,Nigeria,Sokoto,Wurno,DIMBISO,3050.6807750000,7104,14,623,64.799999999999997,246,262,584,300,mini-grid,intercon,intercon,7380
40978,5.537311515269217,13.337236966223184,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,1624.5196200000,7108,26,332,75.599999999999994,98,102,328,136,none,grid,grid,9340
40981,6.281003029265447,13.350034979617,Nigeria,Sokoto,Sabon Birni,KALGO,1115.5377730000,7111,64,228,77.299999999999997,54,54,176,81,none,none,grid,16650
40983,5.175435894652987,13.339997066146012,Nigeria,Sokoto,Gawabawa,ATAKWANYO,14689.8023400000,7113,130,2998,70.299999999999997,759,668,1712,1055,mini-grid,intercon,intercon,7790
40985,5.51204918269297,13.344268829595055,Nigeria,Sokoto,Wurno,GIYAWA,5240.2652420000,7115,26,1069,73.700000000000003,259,272,648,374,mini-grid,intercon,intercon,5710
40987,6.617923466037498,13.359160140078695,Nigeria,Sokoto,Sabon Birni,YANFAKO,4527.9283880000,7117,74,924,83.700000000000003,243,252,744,320,mini-grid,mini-grid,intercon,30020
40988,5.141677908810855,13.340167911854921,Nigeria,Sokoto,Gawabawa,ATAKWANYO,2390.9345430000,7118,130,488,65.000000000000000,116,100,248,171,none,grid,grid,11290
40993,5.565254275364846,13.360618833423898,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,5877.3431250000,7123,26,1199,69.799999999999997,375,378,936,486,mini-grid,intercon,intercon,11850
40996,6.28116514836844,13.36450064195364,Nigeria,Sokoto,Sabon Birni,KALGO,1675.0442580000,7126,64,342,68.599999999999994,106,110,256,142,none,mini-grid,intercon,17940
40997,6.105118725811556,13.364041704521345,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,973.0547560000,7127,61,199,65.500000000000000,63,62,136,80,none,none,grid,23840
41005,5.280880398109216,13.36483564310231,Nigeria,Sokoto,Gawabawa,GWADABAWA,3117.2504150000,7135,147,636,67.299999999999997,158,138,336,232,none,mini-grid,intercon,5630
41006,5.301659365045768,13.366654671645977,Nigeria,Sokoto,Gawabawa,CHIMOLA AREWA,2491.7152140000,7136,147,509,75.099999999999994,126,130,328,177,none,mini-grid,intercon,7860
41007,5.326453526979258,13.364974195285273,Nigeria,Sokoto,Gawabawa,CHIMMOLA/KUDU,2915.6890720000,7137,147,595,76.599999999999994,137,144,408,223,none,mini-grid,intercon,7670
41011,4.996640417155064,13.364887326801762,Nigeria,Sokoto,Tangaza,SUTTI,3885.2686330000,7141,107,793,73.599999999999994,196,184,512,289,mini-grid,mini-grid,intercon,6000
41012,5.12501872706663,13.373466425245224,Nigeria,Sokoto,Tangaza,ATAKWANYO,1789.7257120000,7142,120,365,70.700000000000003,88,90,208,133,none,none,grid,13910
41014,5.820078708280525,13.383619114499112,Nigeria,Sokoto,Goronyo,GORONYO,1695.8952720000,7144,52,346,72.200000000000003,92,84,208,129,none,none,grid,13410
41019,5.993397231777982,13.390298860158387,Nigeria,Sokoto,Goronyo,RIMAWA,1091.2114050000,7149,61,223,67.799999999999997,68,70,168,107,none,none,grid,35660
41022,4.790420520537633,13.379699034618119,Nigeria,Sokoto,Tangaza,MAGONHO,1082.3551470000,7152,-,221,70.599999999999994,55,54,120,77,none,none,mini-grid,16920
41024,5.592572915336091,13.392521295976795,Nigeria,Sokoto,Goronyo,KAGARA,5571.5688880000,7154,26,1137,71.799999999999997,289,284,648,399,mini-grid,intercon,intercon,7680
41026,5.139544625801379,13.389693445975652,Nigeria,Sokoto,Tangaza,RAKA,1619.4411290000,7156,120,330,70.799999999999997,82,78,184,115,none,none,grid,11730
41030,5.169533994289846,13.388487077158887,Nigeria,Sokoto,Gawabawa,ATAKWANYO,1122.4881650000,7160,120,229,76.500000000000000,56,58,152,79,none,none,grid,8630
41031,5.210015702590328,13.388959423945822,Nigeria,Sokoto,Gawabawa,GWADABAWA,1991.2870540000,7161,139,406,72.599999999999994,136,122,352,176,none,grid,grid,2510
41032,5.081743342480697,13.390129846316967,Nigeria,Sokoto,Tangaza,TANGAZA,1708.0511650000,7162,120,349,72.599999999999994,79,84,208,126,none,mini-grid,intercon,12870
41036,4.167021899242425,13.380699685179566,Nigeria,Sokoto,Gudu,BACHAKA,1269.1538240000,7166,1,259,73.400000000000006,62,62,160,93,none,none,grid,19930
41038,4.956291241639553,13.396042036553672,Nigeria,Sokoto,Tangaza,TANGAZA,1536.0364360000,7168,102,313,71.700000000000003,100,100,264,127,none,none,grid,3240
41039,6.133803641367586,13.420018813071561,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,3526.4476970000,7169,61,720,62.399999999999999,175,154,304,255,none,mini-grid,intercon,31420
41040,5.279059880765838,13.405713990700612,Nigeria,Sokoto,Gawabawa,GWADABAWA,3058.1720900000,7170,141,624,62.399999999999999,244,272,528,297,mini-grid,intercon,intercon,9950
41043,5.101185439657566,13.404511196209159,Nigeria,Sokoto,Tangaza,RAKA,1496.0934200000,7173,120,305,79.299999999999997,72,76,248,106,none,none,grid,16460
41046,5.7020060276587,13.41411714137454,Nigeria,Sokoto,Goronyo,GORONYO,2658.5246010000,7176,44,543,73.099999999999994,140,142,320,201,none,grid,grid,4810
41051,5.182927927338212,13.413423273464344,Nigeria,Sokoto,Gawabawa,ATAKWANYO,1727.1721920000,7181,125,352,76.900000000000006,92,90,232,124,none,none,grid,4590
41057,5.336054331973574,13.423631766786528,Nigeria,Sokoto,Gawabawa,CHIMOLA AREWA,6550.7436250000,7187,141,1337,69.500000000000000,321,304,744,484,mini-grid,intercon,intercon,11010
41058,4.173654030891755,13.409317283342952,Nigeria,Sokoto,Gudu,BACHAKA,1754.9737560000,7188,1,358,71.700000000000003,96,88,208,137,none,none,grid,16460
41061,5.612293907071678,13.442624206833109,Nigeria,Sokoto,Goronyo,KOJIYO,7194.3940540000,7191,37,1468,70.900000000000006,365,348,840,515,mini-grid,intercon,intercon,8630
41062,5.932240944369955,13.439145582701242,Nigeria,Sokoto,Goronyo,RIMAWA,5598.2423990000,7192,58,1142,71.500000000000000,290,264,664,405,mini-grid,intercon,intercon,12660
41063,5.27943011002175,13.431247797045556,Nigeria,Sokoto,Gawabawa,ASARA KUDU,5271.8716600000,7193,141,1076,67.500000000000000,307,340,760,440,mini-grid,intercon,intercon,7320
41064,6.393669473290118,13.444748879315039,Nigeria,Sokoto,Sabon Birni,TARA,1476.9581110000,7194,73,301,72.299999999999997,69,82,168,110,none,none,grid,4470
41067,6.286567430852377,13.444111893653556,Nigeria,Sokoto,Sabon Birni,KURUWA,2057.3157700000,7197,64,420,84.900000000000006,103,110,456,159,none,mini-grid,intercon,14730
41068,5.26387718397121,13.432307616803406,Nigeria,Sokoto,Gawabawa,ASARA KUDU,1254.5455960000,7198,141,256,78.000000000000000,100,114,368,121,none,grid,grid,5740
41071,5.473370805977133,13.441376733872723,Nigeria,Sokoto,Gawabawa,MAMMANDE,4235.6334010000,7201,17,864,76.700000000000003,202,208,600,308,none,none,grid,4330
41076,5.331662247415982,13.442424512970023,Nigeria,Sokoto,Gawabawa,CHIMOLA AREWA,1192.3780000000,7206,141,243,73.000000000000000,61,60,144,90,none,grid,grid,13950
41077,5.313181794483921,13.445036307733099,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2176.6903120000,7207,141,444,77.099999999999994,110,116,304,192,none,grid,grid,11910
41078,5.551488663206504,13.453849319501821,Nigeria,Sokoto,Goronyo,BOYEKAI,1425.3546550000,7208,17,291,57.200000000000003,72,48,136,104,none,none,grid,13880
41080,5.185525594759168,13.441713445158282,Nigeria,Sokoto,Gawabawa,GIGANE,1612.4907380000,7210,125,329,74.000000000000000,79,78,208,119,none,none,grid,4890
41081,5.276561600271739,13.448784989033054,Nigeria,Sokoto,Gawabawa,ASARA KUDU,4975.2219980000,7211,141,1015,55.600000000000001,395,330,736,492,mini-grid,intercon,intercon,7660
41082,5.406329900362016,13.445798989640645,Nigeria,Sokoto,Gawabawa,SALAME,1456.1069380000,7212,166,297,70.799999999999997,72,76,160,104,none,none,grid,2550
41084,5.158596187418908,13.448089758710468,Nigeria,Sokoto,Tangaza,RAKA,2460.4384540000,7214,125,502,72.799999999999997,126,130,304,181,none,mini-grid,intercon,8010
41085,6.268428404423083,13.464815970512303,Nigeria,Sokoto,Sabon Birni,KURUWA,1473.4829160000,7215,64,301,77.099999999999994,71,76,216,110,none,mini-grid,intercon,15790
41086,5.241164979108281,13.45502313824022,Nigeria,Sokoto,Gawabawa,ASARA KUDU,5680.2753300000,7216,142,1159,82.900000000000006,290,286,1352,438,none,grid,grid,2570
41087,5.495821624520004,13.458181168737831,Nigeria,Sokoto,Gawabawa,MAMMANDE,2245.8037750000,7217,17,458,74.500000000000000,116,118,288,167,none,mini-grid,intercon,7270
41090,6.398839926414126,13.467610453333295,Nigeria,Sokoto,Sabon Birni,TARA,5164.1405980000,7220,73,1054,71.900000000000006,262,250,624,388,mini-grid,mini-grid,intercon,5310
41096,5.908631974551671,13.476692649896021,Nigeria,Sokoto,Goronyo,RIMAWA,18353.2275000000,7226,58,3746,75.299999999999997,1161,1152,3616,1486,mini-grid,intercon,intercon,6670
41100,6.403518596348286,13.485380247369321,Nigeria,Sokoto,Sabon Birni,TARA,1873.1304050000,7230,73,382,71.900000000000006,98,96,224,134,none,mini-grid,intercon,7380
41101,4.147048970942181,13.451050075979463,Nigeria,Sokoto,Gudu,BACHAKA,1086.5988370000,7231,1,222,73.599999999999994,56,54,136,80,none,none,grid,23530
41103,4.987806308095979,13.468192087907278,Nigeria,Sokoto,Tangaza,MAGONHO,1440.9326810000,7233,109,294,79.500000000000000,68,72,224,105,none,none,grid,5140
41105,5.650016568315507,13.479375965968861,Nigeria,Sokoto,Goronyo,KWAKWAZO,3847.0414820000,7235,33,785,77.299999999999997,228,194,544,283,mini-grid,mini-grid,intercon,5850
41106,5.274444369667282,13.475319171929311,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2359.6577830000,7236,141,482,78.099999999999994,113,118,344,165,none,grid,grid,5950
41107,5.571727047039364,13.481577294016493,Nigeria,Sokoto,Goronyo,BOYEKAI,1555.9511370000,7237,33,318,72.599999999999994,82,88,184,107,none,mini-grid,intercon,17090
41112,5.292838393117677,13.48285232383302,Nigeria,Sokoto,Gawabawa,ASARA KUDU,3937.3965660000,7242,141,804,73.700000000000003,331,332,1120,379,mini-grid,intercon,intercon,8330
41113,5.681379624117712,13.488951934717322,Nigeria,Sokoto,Goronyo,SHINAKA,2328.6820160000,7243,33,475,69.200000000000003,118,112,256,165,none,mini-grid,intercon,5510
41114,5.623399860421077,13.486264978375193,Nigeria,Sokoto,Goronyo,KWAKWAZO,2019.0886180000,7244,33,412,79.500000000000000,99,102,312,150,none,mini-grid,intercon,8470
41115,5.83689312056842,13.491310618361577,Nigeria,Sokoto,Goronyo,TAKAKUME,1621.3108780000,7245,55,331,67.900000000000006,138,136,360,172,none,grid,grid,1860
41118,5.876543423896682,13.496930781003879,Nigeria,Sokoto,Goronyo,RIMAWA,2837.9992870000,7248,58,579,85.599999999999994,143,168,480,219,none,grid,grid,3290
41120,5.120691605562923,13.492567136117836,Nigeria,Sokoto,Tangaza,SALEWA,1859.2296230000,7250,125,379,72.200000000000003,96,102,232,140,none,mini-grid,intercon,16860
41121,6.397799127304626,13.509928676048512,Nigeria,Sokoto,Sabon Birni,TARA,6126.0113150000,7251,73,1250,77.900000000000006,309,310,872,449,none,none,grid,4910
41125,5.470121187031527,13.497755655436395,Nigeria,Sokoto,Gawabawa,DARNE/ TSOLAWO,1045.8921370000,7255,16,213,80.500000000000000,54,58,168,76,none,none,grid,3710
41128,5.699757264297372,13.507525290181778,Nigeria,Sokoto,Goronyo,GORONYO,2612.6073640000,7258,33,533,74.299999999999997,128,142,320,189,none,mini-grid,intercon,16930
41129,6.281899291717158,13.513493021990174,Nigeria,Sokoto,Sabon Birni,KURUWA,2672.4253830000,7259,65,545,72.900000000000006,130,126,336,196,none,none,grid,9970
41130,5.371731254491947,13.500366217038373,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,1965.4232980000,7260,166,401,79.500000000000000,98,100,296,146,none,none,grid,8090
41131,5.987397981584059,13.516885778039462,Nigeria,Sokoto,Sabon Birni,TSAMAYE,14199.2153500000,7261,62,2898,72.799999999999997,683,704,1736,1005,mini-grid,mini-grid,intercon,21990
41140,6.217774713478876,13.521855689626999,Nigeria,Sokoto,Sabon Birni,KURUWA,1000.7044890000,7270,65,204,73.799999999999997,65,68,184,88,none,none,grid,16630
41142,5.389209214400323,13.512579481369821,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,2173.0407500000,7272,166,443,82.000000000000000,114,156,312,151,none,mini-grid,intercon,6530
41144,5.721051742696887,13.516425155881921,Nigeria,Sokoto,Gada,TSITSE,1646.5589150000,7274,33,336,77.500000000000000,80,88,240,122,none,mini-grid,intercon,13690
41145,5.303097439033556,13.513463485113098,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2349.2321960000,7275,141,479,64.900000000000006,147,122,384,189,none,grid,grid,12900
41147,5.827334443547189,13.522236562192679,Nigeria,Sokoto,Goronyo,TAKAKUME,4587.2581350000,7277,54,936,69.200000000000003,285,298,704,369,mini-grid,intercon,intercon,8040
41149,5.202814486416856,13.512054222350489,Nigeria,Sokoto,Gawabawa,GIGANE,2130.2948760000,7279,138,435,72.299999999999997,107,110,256,155,none,grid,grid,3210
41150,5.460861135279441,13.514486118108836,Nigeria,Sokoto,Illela,DARNE/ TSOLAWO,1102.9390830000,7280,16,225,74.799999999999997,56,62,144,86,none,none,grid,4170
41151,5.50222956576032,13.522231492063371,Nigeria,Sokoto,Gawabawa,MAMMANDE,7592.7223750000,7281,16,1550,81.200000000000003,364,378,1392,582,mini-grid,mini-grid,intercon,8830
41152,6.249846839064194,13.527335030320566,Nigeria,Sokoto,Sabon Birni,KURUWA,973.0547560000,7282,65,199,68.900000000000006,59,66,144,79,none,none,grid,13000
41153,6.385595883595275,13.529939355149725,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,1021.7074930000,7283,73,209,78.799999999999997,53,56,144,73,none,none,grid,4290
41155,5.855713500608889,13.53091355478327,Nigeria,Sokoto,Goronyo,RIMAWA,2166.3490010000,7285,54,442,70.900000000000006,116,110,248,150,none,grid,grid,3920
41157,6.035764284444567,13.534208144991229,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1756.5429760000,7287,62,358,72.099999999999994,89,88,208,134,none,none,grid,26960
41158,4.654195027629229,13.516753960812709,Nigeria,Sokoto,Gudu,BALLE,1471.6396570000,7288,123,300,73.099999999999994,90,96,272,130,none,none,grid,6280
41159,4.792426182611319,13.51826023309607,Nigeria,Sokoto,Tangaza,MAGONHO,1616.8261220000,7289,81,330,70.799999999999997,76,80,184,113,none,grid,grid,2600
41160,5.219114068207733,13.522824867470041,Nigeria,Sokoto,Illela,DAMBA,1344.6535070000,7290,138,274,71.500000000000000,69,70,160,98,none,grid,grid,1730
41162,5.289057085596571,13.526106792025736,Nigeria,Sokoto,Gawabawa,ASARA  AREWA,1685.4698450000,7292,141,344,76.599999999999994,85,92,232,118,none,grid,grid,10690
41165,6.010216584864081,13.54139918211324,Nigeria,Sokoto,Sabon Birni,TSAMAYE,2631.3728570000,7295,62,537,72.000000000000000,203,216,688,279,none,none,grid,26200
41166,6.415135425826687,13.543602068554772,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,2011.3382100000,7296,73,410,71.000000000000000,103,104,232,159,none,mini-grid,intercon,14640
41167,5.119212546902816,13.526274459572903,Nigeria,Sokoto,Tangaza,SALEWA,1347.6451150000,7297,125,275,72.400000000000006,64,68,160,92,none,none,grid,18820
41168,5.574096767438658,13.542608917639585,Nigeria,Sokoto,Goronyo,KWAKWAZO,3880.7226250000,7298,151,792,70.700000000000003,186,190,440,282,none,mini-grid,intercon,18160
41172,6.371431839177459,13.553321066261676,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,917.4516271000,7302,73,187,78.099999999999994,53,50,136,77,none,none,grid,4370
41174,5.313585471006682,13.548326037927534,Nigeria,Sokoto,Gawabawa,ASARA  AREWA,9029.0902950000,7304,141,1843,71.400000000000006,442,464,1032,671,mini-grid,intercon,intercon,8210
41175,6.040734556916533,13.554971687762016,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1370.0234890000,7305,62,280,66.200000000000003,83,86,192,115,none,none,grid,30480
41176,6.061654184729381,13.562823779049943,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,6217.7221810000,7306,62,1269,69.700000000000003,319,306,672,478,mini-grid,mini-grid,intercon,32340
41179,6.186898822832629,13.556599246302621,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1268.4463780000,7309,62,259,79.700000000000003,62,66,192,96,none,none,grid,19630
41180,5.783615322945585,13.557119876524981,Nigeria,Sokoto,Goronyo,TSITSE,900.8282478000,7310,33,184,67.599999999999994,56,60,136,76,none,none,grid,5170
41181,5.387045062602068,13.55382279063957,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,1339.5192370000,7311,141,273,79.000000000000000,70,68,200,101,none,grid,grid,17880
