,Unnamed: 0,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m,demand_cat_4,demand_cat_2
525,379,76,31502,5.995779723,9.238761448,Nigeria,Niger,Gbako,ETSU AUDU,1815.901748,1022,401,313,67,107,136,288,136,none,grid,grid,3950,3,0
526,324,21,31339,6.455575204,8.87391128,Nigeria,Niger,Agaie,MAGAJI,1815.209622,859,447,313,67.7,75,80,168,112,none,grid,grid,9480,3,0
527,1992,484,41596,5.352224498,13.5634882,Nigeria,Sokoto,Gawabawa,ASARA  AREWA,1814.05208,7726,141,370,66.9,116,120,264,160,none,grid,grid,13370,3,1
528,529,226,32002,6.615315587,10.54936115,Nigeria,Niger,Shiroro,GAYAM,1811.26569,1522,450,312,63,91,100,200,130,none,none,grid,41310,3,0
529,755,51,38249,9.491824507,8.718555885,Nigeria,Plateau,Shendam,KALONG,1810.461937,3582,288,342,60.5,107,104,216,140,none,none,grid,20440,3,0
530,1179,475,39629,9.710218904,8.814725882,Nigeria,Plateau,Shendam,YELWA,1807.646289,4962,307,341,71.1,85,96,200,128,none,grid,grid,4260,3,0
531,1442,194,34689,2.727685257,6.52677806,Nigeria,Ogun,Ipokia,IJOFIN/IDOSA,1806.403661,6065,594,301,54.2,117,126,216,143,none,grid,grid,8800,3,0
532,53,53,10359,8.749564067,5.787634451,Nigeria,Cross River,Etung,ITAKA,1805.433583,169,590,531,68.8,147,166,328,189,none,mini-grid,intercon,5760,3,1
533,406,103,31576,7.074456695,9.39377624,Nigeria,Niger,Gurara,SHAKO,1796.685856,1096,352,310,46.2,81,80,64,118,none,mini-grid,intercon,12870,3,0
534,1182,478,39637,8.698816896,10.08817971,Nigeria,Plateau,Bassa,MAFARA,1796.383695,4970,247,339,67.9,82,92,176,118,none,grid,grid,18450,3,0
535,1214,510,39742,9.05522527,9.594643367,Nigeria,Plateau,Barikin Ladi,TAFAN,1790.752398,5075,254,338,71,85,88,200,124,none,grid,grid,10360,3,0
536,1781,273,41012,5.125018727,13.37346643,Nigeria,Sokoto,Tangaza,ATAKWANYO,1789.725712,7142,120,365,70.7,88,90,208,133,none,none,grid,13910,3,0
537,1640,132,40705,4.843149933,12.95843968,Nigeria,Sokoto,Silame,LABANI,1786.250516,6835,13,365,77.4,97,96,256,129,none,grid,grid,18620,3,0
538,427,124,31644,5.185695713,9.511379143,Nigeria,Niger,Mashegu,DAPANGI/MAKERA,1785.209232,1164,325,308,67.9,74,78,168,117,none,none,grid,23290,3,0
539,812,108,38370,10.57544322,9.238513208,Nigeria,Plateau,Wase,YOLA WAKAT,1785.121101,3703,0,337,63,128,158,320,173,mini-grid,mini-grid,mini-grid,73120,3,1
540,1454,206,34723,3.462539413,6.893810471,Nigeria,Ogun,Obafemi-Owode,OFADA,1785.101731,6099,664,298,59.8,114,140,264,138,none,mini-grid,intercon,5810,3,0
541,1717,209,40860,5.371535793,13.21160457,Nigeria,Sokoto,Wurno,LAHODU/G/BANGO,1782.362667,6990,4,364,72.7,91,86,216,132,none,none,grid,6630,3,0
542,1229,525,39811,9.00104957,9.643390167,Nigeria,Plateau,Barikin Ladi,TAFAN,1782.305453,5144,248,336,68.5,78,84,208,125,none,grid,grid,10800,3,0
543,192,192,10713,8.430840428,6.235214329,Nigeria,Cross River,Obubra,OSOPONG I,1777.869712,523,552,523,65,222,270,504,277,mini-grid,mini-grid,intercon,12470,4,1
544,1485,237,35027,2.899399733,7.510588945,Nigeria,Ogun,Imeko-Afon,OKE AGBEDE/MORIWI/MATALE,1776.580959,6403,605,296,63.6,76,82,152,111,none,none,grid,12870,3,0
545,807,103,38360,9.413525995,9.200018849,Nigeria,Plateau,Pankshin,PANKSHIN  SOUTH (BELNING),1773.858507,3693,281,335,69.8,102,112,304,139,none,mini-grid,intercon,15770,3,0
546,120,120,10516,9.047762908,6.44817116,Nigeria,Cross River,Obudu,ALEGE/UBANG,1773.038445,326,482,521,68.7,157,198,424,209,mini-grid,intercon,intercon,21330,4,1
547,1409,161,34532,3.106802157,6.759025451,Nigeria,Ogun,Ifo,COKER,1772.320573,5908,638,295,59.2,121,128,272,148,none,grid,grid,14850,3,0
548,1655,147,40734,4.990003486,13.0093407,Nigeria,Sokoto,Wamako,KAMMATA,1771.173105,6864,95,361,63.7,110,110,240,153,none,grid,grid,14490,3,1
549,854,150,38446,8.695580923,9.495943679,Nigeria,Plateau,Riyom,SHARUBUTU,1766.166511,3779,269,333,66.4,109,158,288,147,none,mini-grid,intercon,14140,3,0
550,697,394,33859,6.494985008,9.607731673,Nigeria,Niger,Chanchaga,LIMAWA \B\,1763.058046,3379,317,304,64.1,116,136,296,151,none,grid,grid,3220,3,1
551,883,179,38513,9.006729669,9.769677883,Nigeria,Plateau,Jos East,FURSUM,1759.780265,3846,244,332,65.9,110,112,248,139,none,mini-grid,intercon,11110,3,0
552,767,63,38264,9.146493202,8.791326685,Nigeria,Plateau,Qua''an Pan',NAMU,1759.780265,3597,253,332,69.1,107,130,272,148,mini-grid,mini-grid,intercon,22970,3,0
553,1411,163,34535,3.140293362,6.826666062,Nigeria,Ogun,Ifo,IBOGUN,1759.539415,5911,638,293,58.9,112,138,264,144,none,grid,grid,4360,3,0
554,1541,33,40506,4.777877623,12.32162566,Nigeria,Sokoto,Tambuwal,BAGIDA/LUKKINGO,1758.08714,6636,68,359,69,85,88,192,125,none,grid,grid,2540,3,0
555,138,138,10552,9.049482275,6.585574455,Nigeria,Cross River,Obudu,ALEGE/UBANG,1756.973835,362,482,517,72.3,170,254,520,218,none,grid,grid,4930,4,1
556,1031,327,38927,9.262026394,9.57901247,Nigeria,Plateau,Mangu,CHANSO,1756.964617,4260,275,332,71.2,86,134,248,128,none,grid,grid,3560,3,0
557,1847,339,41157,6.035764284,13.53420814,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1756.542976,7287,62,358,72.1,89,88,208,134,none,none,grid,26960,3,0
558,1312,64,34129,2.762739615,6.82240783,Nigeria,Ogun,Ipokia,IFONYINTEDO,1756.390614,5505,618,293,64.8,124,180,352,150,mini-grid,intercon,intercon,10040,3,1
559,1798,290,41058,4.173654031,13.40931728,Nigeria,Sokoto,Gudu,BACHAKA,1754.973756,7188,1,358,71.7,96,88,208,137,none,none,grid,16460,3,0
560,396,93,31553,5.222208743,9.320286195,Nigeria,Niger,Mokwa,KPAKI/TAKUMA,1753.4501,1073,347,302,69.2,92,100,256,126,none,grid,grid,2110,3,0
561,1015,311,38896,9.916703575,9.090058028,Nigeria,Plateau,Langtang North,PISHE/YASHI,1751.33332,4229,213,330,65.9,83,86,176,116,none,none,grid,5190,3,0
562,1041,337,38961,9.165128773,9.331289411,Nigeria,Plateau,Mangu,KERANG,1751.33332,4294,259,330,71.6,81,88,208,126,none,grid,grid,3370,3,0
563,1477,229,34957,3.749517354,7.064160088,Nigeria,Ogun,Remo North,ORILE-OKO,1746.758257,6333,679,291,67.7,68,88,184,106,none,mini-grid,intercon,10900,3,0
564,178,178,10660,8.832860256,6.578185112,Nigeria,Cross River,Ogoja,OKU/BORUM/NJUA,1745.711862,470,593,513,62.6,212,238,512,273,none,mini-grid,intercon,10410,4,1
565,1118,414,39323,9.485531399,8.780025086,Nigeria,Plateau,Shendam,POESHIP,1745.702023,4656,288,329,66.9,82,84,184,116,none,none,grid,12880,3,0
566,1131,427,39364,9.309370708,9.281267505,Nigeria,Plateau,Pankshin,LANKANG,1745.702023,4697,276,329,69.4,79,90,184,113,none,mini-grid,intercon,14220,3,0
567,1954,446,41337,4.867135171,13.7167184,Nigeria,Sokoto,Tangaza,RUWA-WURI,1743.326173,7467,86,356,77.9,88,92,256,129,none,none,grid,13430,3,0
568,952,248,38723,9.005642219,9.270550547,Nigeria,Plateau,Bokkos,TANGUR,1740.070726,4056,227,328,64.4,97,112,232,134,none,none,grid,2950,3,0
569,1163,459,39520,9.727891638,8.758347466,Nigeria,Plateau,Shendam,SABON GIDA,1740.070726,4853,183,328,69.4,76,84,192,114,none,grid,grid,3060,3,0
570,598,295,32319,6.22658522,9.705266211,Nigeria,Niger,Bosso,KATO,1739.038182,1839,423,300,72.9,87,122,264,115,mini-grid,intercon,intercon,13650,3,0
571,2010,502,41682,6.248287817,13.66124953,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,1737.597778,7812,62,355,71.6,90,88,208,127,none,none,grid,23690,3,0
572,1981,473,41490,5.297005778,12.9262022,Nigeria,Sokoto,Dange-Shuni,SHUNI,1737.597778,7620,155,355,67.5,139,148,368,170,none,grid,grid,1610,3,1
573,2029,521,41778,4.942191502,12.51687157,Nigeria,Sokoto,Shagari,KAJIJI,1737.597778,7908,99,355,71.6,105,110,296,146,none,grid,grid,1180,3,0
574,554,251,32102,5.20216083,10.91567004,Nigeria,Niger,Rijau,GENU,1734.234209,1622,336,299,70.6,81,108,232,113,none,mini-grid,intercon,14170,3,0
575,1404,156,34505,3.261960766,6.986284825,Nigeria,Ogun,Ewekoro,WASIMI,1733.977099,5881,654,289,67.3,70,82,160,109,none,none,grid,6520,3,0
576,1923,415,41291,4.480729598,13.65098238,Nigeria,Sokoto,Gudu,MARAKEN BORI,1732.926862,7421,79,354,70.6,82,90,200,132,none,none,grid,24700,3,0
577,1911,403,41269,4.528889541,13.62362635,Nigeria,Sokoto,Gudu,MARAKEN BORI,1732.370973,7399,-,354,70.4,91,86,192,141,none,mini-grid,mini-grid,27700,3,0
578,1147,443,39443,9.847762587,9.133198016,Nigeria,Plateau,Langtang North,KELLER,1731.623781,4776,206,327,71.8,81,86,208,116,none,grid,grid,1040,3,0
579,896,192,38544,9.192738627,10.01860891,Nigeria,Plateau,Jos East,MAI GEMU,1731.623781,3877,244,327,67,82,82,176,113,none,none,grid,21970,3,0
580,880,176,38509,9.051729902,9.723685319,Nigeria,Plateau,Jos East,FURSUM,1728.808133,3842,244,326,68.3,80,90,184,117,none,none,grid,14780,3,0
581,1796,288,41051,5.182927927,13.41342327,Nigeria,Sokoto,Gawabawa,ATAKWANYO,1727.172192,7181,125,352,76.9,92,90,232,124,none,none,grid,4590,3,0
582,1563,55,40562,5.523225631,12.56903655,Nigeria,Sokoto,Tureta,FURA GIRKE,1723.696996,6692,27,352,70.2,110,148,336,157,none,grid,grid,3130,3,1
583,1119,415,39324,9.610905348,8.396853646,Nigeria,Plateau,Shendam,MOEKAT,1723.176836,4657,292,325,68.1,74,86,176,123,none,none,grid,47330,3,0
584,1069,365,39083,9.622600104,9.224062451,Nigeria,Plateau,Pankshin,DOK-PAI,1723.176836,4416,304,325,69.9,88,120,248,132,none,mini-grid,intercon,9120,3,0
585,840,136,38428,10.28967663,9.452810687,Nigeria,Plateau,Kanam,GARGA,1717.545539,3761,218,324,66.3,127,154,360,160,mini-grid,mini-grid,intercon,41830,3,1
586,826,122,38398,10.02909472,9.350090302,Nigeria,Plateau,Kanam,DENGI,1714.729891,3731,218,324,69.8,88,122,240,128,none,mini-grid,intercon,10220,3,0
587,1105,401,39271,9.991804638,9.082812466,Nigeria,Plateau,Wase,MAVO,1711.914242,4604,210,323,67.9,79,86,176,121,none,grid,grid,10250,3,0
588,1991,483,41583,5.65591157,13.52405485,Nigeria,Sokoto,Goronyo,SHINAKA,1709.796214,7713,33,349,74.9,85,90,216,122,none,mini-grid,intercon,10990,3,0
589,1789,281,41032,5.081743342,13.39012985,Nigeria,Sokoto,Tangaza,TANGAZA,1708.051165,7162,120,349,72.6,79,84,208,126,none,mini-grid,intercon,12870,3,0
590,1959,451,41347,4.908214033,13.73502332,Nigeria,Sokoto,Tangaza,RUWA-WURI,1706.321018,7477,86,348,69.7,81,80,192,119,none,none,grid,12680,3,0
591,1430,182,34662,2.97923406,7.47176065,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,1704.154397,6038,605,284,72.5,73,86,216,105,none,none,grid,9260,3,0
592,1399,151,34489,3.239195932,6.931586503,Nigeria,Ogun,Ewekoro,ITORI,1704.154397,5865,652,284,63.8,115,132,312,136,none,grid,grid,4870,3,0
593,1744,236,40920,5.470009194,13.28103843,Nigeria,Sokoto,Wurno,KWARGABA,1703.876136,7050,20,348,72.5,116,118,288,147,none,grid,grid,3820,3,0
594,787,83,38306,10.01143656,8.969519797,Nigeria,Plateau,Wase,KADARKO,1703.467297,3639,189,321,69.1,79,88,176,115,none,none,grid,22370,3,0
595,2021,513,41725,4.718267481,12.91751834,Nigeria,Sokoto,Silame,KATAMI SOUTH,1702.845823,7855,13,348,77.9,85,90,248,124,none,grid,grid,8100,3,0
596,1782,274,41014,5.820078708,13.38361911,Nigeria,Sokoto,Goronyo,GORONYO,1695.895272,7144,52,346,72.2,92,84,208,129,none,none,grid,13410,3,0
597,1420,172,34629,2.925226554,7.495675567,Nigeria,Ogun,Imeko-Afon,IMEKO,1695.633625,6005,605,283,65,68,78,152,98,none,none,grid,16830,2,0
598,898,194,38552,8.959147536,10.13898056,Nigeria,Plateau,Bassa,ZABOLO,1695.26413,3885,239,320,80,134,156,608,167,none,mini-grid,intercon,8900,3,1
599,1751,243,40936,5.862251722,13.30171671,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,1692.678114,7066,48,345,84.8,109,130,408,146,none,mini-grid,intercon,20850,3,0
600,1219,515,39768,8.99394758,9.506339896,Nigeria,Plateau,Barikin Ladi,MARIT/MAZAT,1692.204703,5101,252,319,91.8,76,100,416,111,none,grid,grid,890,3,0
601,555,252,32106,5.613124021,10.93086352,Nigeria,Niger,Mariga,MABURYA,1690.998453,1626,-,292,70.9,78,106,232,113,mini-grid,mini-grid,mini-grid,38230,3,0
602,935,231,38683,9.036067336,9.381509733,Nigeria,Plateau,Bokkos,KWATAS,1689.389055,4016,251,319,76,74,90,216,127,none,grid,grid,10790,3,0
603,1122,418,39332,9.455575346,8.743969208,Nigeria,Plateau,Shendam,POESHIP,1689.389055,4665,288,319,82.2,82,92,288,115,none,none,grid,13770,3,0
604,2033,525,41798,6.593666517,13.28601028,Nigeria,Sokoto,Isa,YANFAKO,1688.94504,7928,74,345,69.1,83,86,176,118,none,none,grid,34060,3,0
605,1627,119,40680,5.386547331,12.91754503,Nigeria,Sokoto,Dange-Shuni,RUGGAR GIDADO,1686.456165,6810,7,344,67.2,116,108,248,139,none,grid,grid,10990,3,0
606,183,183,10689,9.248284996,6.638433406,Nigeria,Cross River,Obanliku,BISHIRI SOUTH,1685.99014,499,492,496,64.7,151,178,344,227,none,grid,grid,4920,4,1
607,1851,343,41162,5.289057086,13.52610679,Nigeria,Sokoto,Gawabawa,ASARA  AREWA,1685.469845,7292,141,344,76.6,85,92,232,118,none,grid,grid,10690,3,0
608,1549,41,40532,4.665473851,12.3848672,Nigeria,Sokoto,Tambuwal,TAMBUWAL/SHINFIRI,1682.151897,6662,156,343,70.5,83,86,192,135,none,none,grid,1500,3,0
609,147,147,10579,8.860776545,6.756989826,Nigeria,Cross River,Yala,UGBORO,1681.396162,389,463,495,64.3,195,258,488,234,none,none,grid,2880,4,1
610,507,204,31935,6.06435106,10.28992396,Nigeria,Niger,Rafi,INKWAI,1681.390507,1455,399,290,67.3,71,74,152,101,none,none,grid,21050,3,0
611,332,29,31360,6.441140148,8.910105542,Nigeria,Niger,Agaie,MAGAJI,1681.390507,880,447,290,70,72,78,176,105,none,grid,grid,4020,3,0
612,674,371,33376,5.520318757,9.415519244,Nigeria,Niger,Lavun,LAGUN,1681.390507,2896,376,290,85.9,80,112,432,126,none,mini-grid,intercon,25630,3,0
613,1000,296,38854,9.596677041,9.386180112,Nigeria,Plateau,Kanke,KABWIR PADA,1680.942109,4187,300,317,69.4,77,84,184,119,none,grid,grid,810,3,0
614,895,191,38541,8.700430782,10.00958153,Nigeria,Plateau,Bassa,KISHIKA,1678.126461,3874,247,317,68.2,144,176,392,158,mini-grid,intercon,intercon,9960,3,1
615,816,112,38377,8.790268475,9.274382756,Nigeria,Plateau,Bokkos,MANGUNA,1677.47013,3710,230,317,66.3,102,106,232,136,none,mini-grid,intercon,25560,3,0
616,1775,267,40996,6.281165148,13.36450064,Nigeria,Sokoto,Sabon Birni,KALGO,1675.044258,7126,64,342,68.6,106,110,256,142,none,mini-grid,intercon,17940,3,0
617,504,201,31926,6.612823392,10.27159167,Nigeria,Niger,Shiroro,ALLAWA,1673.870333,1446,327,289,66.3,86,92,208,119,none,none,grid,11020,3,0
618,641,338,32756,5.214540275,9.647483247,Nigeria,Niger,Mashegu,DAPANGI/MAKERA,1671.782561,2276,-,288,71.5,70,84,176,110,mini-grid,mini-grid,mini-grid,31130,3,0
619,1359,111,34266,2.789992344,7.262361907,Nigeria,Ogun,Egbado North,IJOUN,1670.071309,5642,673,278,64.3,90,110,192,118,none,none,grid,20770,3,0
620,893,189,38538,8.913686014,10.00018266,Nigeria,Plateau,Jos North,NARAGUTA \B\,1664.048219,3871,241,314,58.1,116,134,248,163,none,grid,grid,2930,3,1
621,938,234,38688,8.989491666,9.385223345,Nigeria,Plateau,Bokkos,KWATAS,1664.048219,4021,251,314,68.7,77,84,184,116,none,grid,grid,4770,3,0
622,319,16,31326,5.813926341,8.827627549,Nigeria,Niger,Edati,GAZHE  I,1662.753256,846,386,287,70.9,76,114,224,115,none,mini-grid,intercon,31750,3,0
623,616,313,32460,7.177340862,9.476305001,Nigeria,Niger,Gurara,SHAKO,1662.174616,1980,352,287,71.4,68,80,176,102,none,none,grid,21630,3,0
624,1269,21,34010,2.875903496,6.549015792,Nigeria,Ogun,Ipokia,IPOKIA  II,1661.550537,5386,602,277,62.1,84,98,192,120,none,none,grid,6700,3,0
625,758,54,38253,9.332155146,8.74574043,Nigeria,Plateau,Qua''an Pan',KWANDE,1661.23257,3586,253,313,65,84,100,224,128,mini-grid,mini-grid,intercon,23990,3,0
626,886,182,38516,8.763897655,9.781777799,Nigeria,Plateau,Bassa,GYEL \A\,1661.23257,3849,181,313,71.7,78,84,208,111,none,grid,grid,5500,3,0
627,580,277,32246,4.094292601,10.84388903,Nigeria,Niger,Borgu,KONKOSO,1657.370643,1766,-,286,73.8,78,106,256,110,mini-grid,mini-grid,mini-grid,159970,3,0
628,1656,148,40735,4.759988395,13.01173496,Nigeria,Sokoto,Silame,MARAFA WEST,1655.988683,6865,35,338,72.9,80,88,216,119,none,grid,grid,2270,3,0
629,243,243,10869,9.389501809,6.499051456,Nigeria,Cross River,Obanliku,UTANGA,1653.83229,679,498,486,68.5,124,148,256,180,none,grid,grid,6740,3,1
630,1489,241,35033,2.772193174,7.608141055,Nigeria,Ogun,Imeko-Afon,IWOYE/JABATA,1653.029765,6409,640,276,65.9,66,82,152,97,none,none,grid,9350,2,0
631,775,71,38274,9.857660141,8.832300134,Nigeria,Plateau,Langtang North,LASHEL,1650.905116,3607,189,311,69.2,71,84,176,105,none,none,grid,13340,3,0
632,1972,464,41395,5.464561306,13.25642939,Nigeria,Sokoto,Wurno,DINAWA,1650.717889,7525,20,337,68.3,102,102,248,137,none,grid,grid,6670,3,0
633,1443,195,34690,2.750048177,6.55064891,Nigeria,Ogun,Ipokia,IJOFIN/IDOSA,1648.769379,6066,594,275,61.1,105,132,256,139,none,grid,grid,4950,3,0
634,633,330,32594,6.006253983,8.906931928,Nigeria,Niger,Edati,DOKO,1647.762697,2114,402,284,74.6,68,78,192,101,none,grid,grid,2440,3,0
635,1609,101,40658,5.189867568,12.84559839,Nigeria,Sokoto,Bodinga,MAZAN GARI/JIRGA MIYO,1647.242694,6788,131,336,65.3,100,110,232,145,none,mini-grid,intercon,5340,3,0
636,1158,454,39483,10.05083705,9.362105217,Nigeria,Plateau,Kanam,DENGI,1647.154328,4816,218,311,68.5,73,86,168,110,none,none,grid,10310,3,0
637,1073,369,39107,9.445866134,9.467253018,Nigeria,Plateau,Pankshin,KADUNG,1647.154328,4440,290,311,71.8,77,90,192,118,none,grid,grid,14430,3,0
638,1838,330,41144,5.721051743,13.51642516,Nigeria,Sokoto,Gada,TSITSE,1646.558915,7274,33,336,77.5,80,88,240,122,none,mini-grid,intercon,13690,3,0
639,1444,196,34692,2.806787097,6.518877667,Nigeria,Ogun,Ipokia,TUBE,1644.508993,6068,600,274,64.2,84,90,216,112,none,grid,grid,3500,3,0
640,599,296,32320,6.251571426,9.6598312,Nigeria,Niger,Bosso,KODO,1642.958724,1840,423,283,65.3,117,160,328,143,none,grid,grid,17560,3,0
641,567,264,32146,4.945013385,11.31844514,Nigeria,Niger,Rijau,DUKKU,1642.958724,1666,-,283,64,92,92,192,116,none,mini-grid,mini-grid,57980,3,0
642,581,278,32248,3.97766481,10.85331932,Nigeria,Niger,Borgu,KONKOSO,1642.958724,1768,-,283,64.2,85,100,192,115,none,mini-grid,mini-grid,161930,3,0
643,1060,356,39034,9.271887938,9.43923394,Nigeria,Plateau,Mangu,PUSHIT,1641.523031,4367,277,310,75.1,78,86,216,114,none,none,grid,4830,3,0
644,1181,477,39634,8.722798591,9.952650047,Nigeria,Plateau,Bassa,KAKKEK,1641.523031,4967,247,310,65.1,98,100,224,120,none,grid,grid,2380,3,0
645,65,65,10398,8.007389322,5.953998154,Nigeria,Cross River,Abi,EKUREKU II,1641.332535,208,583,483,62.5,182,228,448,236,none,none,grid,4820,4,1
646,738,34,38230,8.981502691,8.645636592,Nigeria,Plateau,Qua''an Pan',NAMU,1638.707383,3563,253,309,68.1,88,88,184,115,none,mini-grid,intercon,51930,3,0
647,1288,40,34061,4.034374287,6.725854249,Nigeria,Ogun,Ijebu ode,ITAMAPAKO,1635.988221,5437,688,273,65.9,71,78,160,103,none,mini-grid,intercon,9150,3,0
648,680,377,33471,6.079232106,9.004738933,Nigeria,Niger,Edati,SIDI SABA,1633.350778,2991,414,282,70.1,74,108,224,106,none,grid,grid,4870,3,0
649,1174,470,39599,9.547131858,8.434366116,Nigeria,Plateau,Shendam,AZARA,1633.076086,4932,292,308,70,75,84,176,111,none,none,grid,55970,3,0
650,1223,519,39786,8.90037792,9.439517946,Nigeria,Plateau,Barikin Ladi,MARIT/MAZAT,1633.076086,5119,242,308,69.2,77,76,176,105,none,grid,grid,3070,3,0
651,1473,225,34924,4.564219595,6.625443006,Nigeria,Ogun,Ogun waterside,AYEDE/LOMIRO,1631.727835,6300,694,272,69.1,67,76,176,99,none,none,grid,58880,2,0
652,1426,178,34649,2.971499696,7.541391835,Nigeria,Ogun,Imeko-Afon,OTAPELE,1627.467449,6025,605,271,85.1,67,92,296,93,none,none,grid,22030,2,0
653,1074,370,39112,9.302105572,9.488543326,Nigeria,Plateau,Pankshin,KANGSHU,1627.444789,4445,275,307,71.3,81,124,240,117,mini-grid,intercon,intercon,11260,3,0
654,820,116,38385,10.21623396,9.294202431,Nigeria,Plateau,Wase,BASHAR,1627.444789,3718,218,307,72.3,102,132,368,142,none,mini-grid,intercon,30810,3,0
655,98,98,10464,8.955426269,6.251210336,Nigeria,Cross River,Boki,BOJE,1626.364969,274,474,478,72.3,150,178,432,206,none,grid,grid,7000,4,1
656,217,217,10805,8.810378962,6.609711869,Nigeria,Cross River,Ogoja,OGOJA URBAN II,1626.268419,615,593,478,68.2,145,184,368,204,none,mini-grid,intercon,5630,4,1
657,1557,49,40549,4.872274861,12.48094023,Nigeria,Sokoto,Tambuwal,DOGONDAJI/SALA,1625.423515,6679,85,332,69.7,83,86,184,128,none,grid,grid,1680,3,0
658,1120,416,39326,9.363353329,8.880965236,Nigeria,Plateau,Shendam,KWANG,1624.629141,4659,285,307,71.3,86,120,240,121,none,grid,grid,1820,3,0
659,1768,260,40978,5.537311515,13.33723697,Nigeria,Sokoto,Goronyo,S/GARI DOLE/DAN/TASAKKO,1624.51962,7108,26,332,75.6,98,102,328,136,none,grid,grid,9340,3,0
660,476,173,31819,4.751577398,9.904041394,Nigeria,Niger,Mashegu,AUNA SOUTH,1623.742832,1339,367,280,62.6,86,90,184,111,none,grid,grid,37830,3,0
661,428,125,31647,5.675393238,9.512120796,Nigeria,Niger,Lavun,TUKUNJI/YAMIGI,1623.705656,1167,376,280,64.1,125,164,304,137,mini-grid,mini-grid,intercon,26210,3,0
662,1433,185,34670,2.956925327,7.397710431,Nigeria,Ogun,Egbado North,IDI AYIN,1623.207063,6046,612,271,65.2,66,72,144,100,none,grid,grid,5990,2,0
663,1827,319,41115,5.836893121,13.49131062,Nigeria,Sokoto,Goronyo,TAKAKUME,1621.310878,7245,55,331,67.9,138,136,360,172,none,grid,grid,1860,3,1
664,1786,278,41026,5.139544626,13.38969345,Nigeria,Sokoto,Tangaza,RAKA,1619.441129,7156,120,330,70.8,82,78,184,115,none,none,grid,11730,3,0
665,1198,494,39692,8.906667366,9.430332476,Nigeria,Plateau,Barikin Ladi,BUTURA,1618.997844,5025,242,305,69.7,75,82,176,109,none,grid,grid,2590,3,0
666,1222,518,39778,9.445301398,9.451224891,Nigeria,Plateau,Pankshin,KADUNG,1618.997844,5111,290,305,71.3,79,84,208,111,none,grid,grid,14500,3,0
667,1486,238,35028,3.569416721,7.200245266,Nigeria,Ogun,Odeda,BALOGUN ITESI,1618.946677,6404,671,270,66.2,65,80,144,99,none,none,grid,7600,2,0
668,1455,207,34777,3.427580261,7.053679337,Nigeria,Ogun,Obafemi-Owode,EGBEDA,1618.946677,6153,663,270,65.1,113,158,352,143,none,grid,grid,2900,3,0
669,1383,135,34389,3.043374605,6.551806355,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1618.946677,5765,617,270,63.1,110,132,280,131,none,none,grid,5960,3,0
670,1451,203,34703,2.771906466,6.652238485,Nigeria,Ogun,Ipokia,AJEGUNLE,1618.946677,6079,662,270,59.3,108,128,232,128,none,grid,grid,5880,3,0
671,368,65,31456,6.1117984,9.153891218,Nigeria,Niger,Gbako,GOGATA,1618.93886,976,416,279,44.1,106,104,80,128,none,grid,grid,4120,3,0
