,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
1202,498,39709,8.712410331642156,10.075315839972143,Nigeria,Plateau,Bassa,MAFARA,1503.556259,5042,247,284,69.3,69,72,168,102,none,grid,grid,16490
254,254,10890,8.65798547027867,6.128897113646831,Nigeria,Cross River,Ikom,NDE,1502.230997,700,587,442,69.8,137,164,384,180,none,grid,grid,1160
429,126,31654,7.124642615388572,9.535592164817372,Nigeria,Niger,Pailoro,KAFIN KORO,1501.633184,1174,355,259,66.0,78,88,184,102,none,grid,grid,2270
1289,41,34064,3.852726854443763,6.727011582592795,Nigeria,Ogun,Odogbolu,JOBORE/IBIDO/IKISE,1499.655869,5440,685,250,57.2,96,116,208,126,none,grid,grid,5020
552,249,32095,5.466335441462742,10.899027416744737,Nigeria,Niger,Mariga,MABURYA,1498.839538,1615,-,258,71.3,66,74,152,94,none,mini-grid,mini-grid,17640
365,62,31447,5.655549772000899,9.126422913616038,Nigeria,Niger,Edati,ETSU TASHA,1498.839538,967,380,258,68.0,89,114,280,119,none,none,grid,8890
1666,158,40748,5.316687162958146,13.030159326781622,Nigeria,Sokoto,Kware,TSAKI/ WALAKE\E,1497.809285,6878,159,306,68.4,128,136,344,157,none,grid,grid,3060
195,195,10720,9.061081053557938,6.553837679304703,Nigeria,Cross River,Obudu,ALEGE/UBANG,1497.637018,530,482,440,65.8,133,172,304,185,none,grid,grid,6920
1794,286,41043,5.101185439657566,13.40451119620916,Nigeria,Sokoto,Tangaza,RAKA,1496.09342,7173,120,305,79.29999999999998,72,76,248,106,none,none,grid,16460
1035,331,38941,9.226566365060895,9.0703902282898,Nigeria,Plateau,Mangu,JIPAL/CHAKFEM,1495.109313,4274,274,282,67.8,67,70,160,107,none,grid,grid,10150
381,78,31511,5.90515476214935,9.252545657307303,Nigeria,Niger,Gbako,EDOKOTA,1494.035565,1031,392,258,71.5,85,130,296,120,none,grid,grid,4020
1170,466,39565,9.34920841365368,8.697096725982966,Nigeria,Plateau,Shendam,KWANDE,1492.293665,4898,253,282,70.5,67,76,168,103,none,none,grid,31990
901,197,38576,8.57011696365557,9.507065709386284,Nigeria,Plateau,Riyom,GIDAN WAYA,1492.293665,3909,180,282,79.7,75,74,240,99,none,none,grid,20520
1091,387,39203,8.612052436713476,9.651344984295232,Nigeria,Plateau,Riyom,DANTO,1492.293665,4536,225,282,68.8,79,110,208,104,none,grid,grid,1690
1195,491,39680,9.895427237292044,9.254277616312567,Nigeria,Plateau,Kanam,NAMARAN,1492.293665,5013,212,282,69.1,68,72,168,99,none,none,grid,8450
1082,378,39140,9.463857728632156,9.284899746104475,Nigeria,Plateau,Pankshin,WOKKOS,1492.293665,4473,289,282,68.5,67,78,152,105,none,none,grid,5630
1038,334,38957,9.100946336758655,9.69462063322102,Nigeria,Plateau,Mangu,KADUNU,1492.293665,4290,254,282,70.9,79,104,240,110,none,grid,grid,24090
1407,159,34527,3.288769832262679,6.87137301726679,Nigeria,Ogun,Ewekoro,SUNREN,1491.135097,5903,658,249,59.1,98,118,224,124,none,mini-grid,intercon,10060
1362,114,34287,3.025575273997941,6.533700095146781,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO-ARAROMI,1491.135097,5663,617,249,59.3,97,118,224,125,none,mini-grid,intercon,8860
1482,234,35018,4.396956454958807,6.504255562533973,Nigeria,Ogun,Ogun waterside,ABIGI,1491.135097,6394,694,249,66.1,55,72,144,86,none,none,grid,27370
1376,128,34364,2.997814193946909,6.529019108054682,Nigeria,Ogun,Ado-Odo/Ota,ERE,1491.135097,5740,617,249,60.2,99,118,240,118,none,none,grid,8720
1318,70,34146,3.071316621244754,6.850823387024567,Nigeria,Ogun,Ifo,ABALABI,1491.135097,5522,632,249,64.1,83,122,240,114,none,grid,grid,5010
1306,58,34118,3.249701537426205,6.811359337379631,Nigeria,Ogun,Ifo,OSOSUN,1491.135097,5494,638,249,72.59999999999998,96,132,352,120,none,grid,grid,13860
1642,134,40709,4.833381665533727,12.973593166247545,Nigeria,Sokoto,Silame,LABANI,1490.858894,6839,13,304,72.0,78,72,208,106,none,grid,grid,16100
723,19,38210,9.646280361470728,8.563970656148545,Nigeria,Plateau,Shendam,KURUNGBAU (B),1489.478017,3543,292,281,64.1,90,96,192,120,none,none,grid,28240
584,281,32264,4.155467524871159,10.594019062343126,Nigeria,Niger,Borgu,KABE/PISSA,1489.231592,1784,-,257,69.3,66,68,144,92,none,none,grid,115310
526,223,31992,6.913638353834714,10.50329735365668,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1487.789104,1512,-,257,70.2,69,64,152,90,none,none,mini-grid,53080
1364,116,34338,3.111431716032963,6.632257055146097,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1486.874711,5714,637,248,60.0,97,122,224,124,none,none,grid,4980
1435,187,34675,2.865413499052365,6.535060969163435,Nigeria,Ogun,Ipokia,IPOKIA  I,1486.874711,6051,602,248,66.7,76,90,200,105,none,none,grid,6010
1889,381,41236,6.345831554520108,13.616763401532356,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,1483.908503,7366,67,303,74.09999999999998,90,102,272,122,none,none,grid,11720
1095,391,39222,8.753393293555009,9.576154588388007,Nigeria,Plateau,Riyom,RIM,1483.84672,4555,219,280,75.5,76,114,264,106,none,mini-grid,intercon,5990
1446,198,34695,2.832477259044272,6.500036604481818,Nigeria,Ogun,Ipokia,MAUNI I,1482.614325,6071,629,247,58.2,96,108,216,133,none,none,grid,5380
1422,174,34638,2.784686468209198,7.372047955219045,Nigeria,Ogun,Egbado North,IDOFA,1482.614325,6014,651,247,68.9,60,76,144,89,none,grid,grid,7770
1396,148,34456,3.064330828445961,6.773627193982367,Nigeria,Ogun,Egbado South,IWOYE,1482.614325,5832,616,247,62.1,95,120,240,127,none,grid,grid,15650
1652,144,40728,5.038516297878253,13.005844002568647,Nigeria,Sokoto,Wamako,GWAMATSE,1482.453172,6858,95,303,70.9,76,80,176,120,none,grid,grid,8720
1437,189,34679,2.794759326471247,6.561840450055038,Nigeria,Ogun,Ipokia,IPOKIA  II,1478.353939,6055,684,246,68.2,78,90,208,105,none,grid,grid,4950
953,249,38725,9.089650715271056,9.28494359346368,Nigeria,Plateau,Bokkos,TANGUR,1478.215423,4058,259,279,70.2,79,112,216,111,mini-grid,intercon,intercon,11930
876,172,38500,9.243853961051604,9.683668012237632,Nigeria,Plateau,Mangu,"KARDAM \""B\""",1477.197814,3833,267,279,60.7,82,84,176,120,none,none,grid,12120
1802,294,41064,6.393669473290118,13.44474887931504,Nigeria,Sokoto,Sabon Birni,TARA,1476.958111,7194,73,301,72.29999999999998,69,82,168,110,none,none,grid,4470
150,150,10583,8.654529008533705,6.787977521932933,Nigeria,Cross River,Yala,OBORU/OYE,1475.542599,393,574,434,66.0,172,226,432,217,none,mini-grid,intercon,11710
1813,305,41085,6.268428404423083,13.464815970512303,Nigeria,Sokoto,Sabon Birni,KURUWA,1473.482916,7215,64,301,77.09999999999998,71,76,216,110,none,mini-grid,intercon,15790
1848,340,41158,4.654195027629229,13.516753960812707,Nigeria,Sokoto,Gudu,BALLE,1471.639657,7288,123,300,73.09999999999998,90,96,272,130,none,none,grid,6280
663,360,33178,7.138434882079519,9.184607797664546,Nigeria,Niger,Gurara,KURMIN SARKI,1470.0157,2698,357,253,63.8,102,116,248,121,none,grid,grid,5070
1999,491,41608,5.390708797053348,13.41120252120653,Nigeria,Sokoto,Gawabawa,SALAME,1470.00772,7738,10,300,66.0,75,62,152,104,none,none,grid,2510
1011,307,38890,9.81463114663134,8.8708933680677,Nigeria,Plateau,Langtang North,NYER,1469.768478,4223,197,277,73.7,69,76,184,98,none,none,grid,9100
1080,376,39135,9.468004575533149,9.16094547721737,Nigeria,Plateau,Pankshin,PANKSHIN  SOUTH (BELNING),1466.952829,4468,293,277,67.9,66,72,152,97,none,none,grid,14010
1447,199,34696,2.820454531578868,6.500350289740217,Nigeria,Ogun,Ipokia,MAUNI I,1465.572781,6072,629,244,56.5,95,108,192,119,none,none,grid,5230
1062,358,39051,9.42796194131857,9.05318413723596,Nigeria,Plateau,Mikang,KOENOEM \B\,1464.137181,4384,283,276,67.2,69,68,152,102,none,none,grid,15970
1244,540,39979,9.517886178433647,8.689203495916624,Nigeria,Plateau,Shendam,KALONG,1464.137181,5312,288,276,68.2,66,72,152,103,none,none,grid,22000
965,261,38762,9.241939242813787,9.888332961064997,Nigeria,Plateau,Jos East,ZANDI,1464.137181,4095,244,276,74.59999999999998,74,80,208,103,none,none,grid,39300
1132,428,39369,9.313150859052884,9.20546839627394,Nigeria,Plateau,Pankshin,LANKANG,1464.137181,4702,281,276,67.9,68,70,152,99,none,none,grid,15290
1162,458,39517,9.83335919747974,9.315375316354384,Nigeria,Plateau,Kanam,GUMSHER,1464.137181,4850,191,276,72.59999999999998,74,116,240,112,none,mini-grid,intercon,5020
1075,371,39127,9.522431063628522,9.403063460201368,Nigeria,Plateau,Kanke,PANKSHIN  CHIGWONG,1461.321532,4460,295,276,68.2,69,74,160,99,none,mini-grid,intercon,5380
5,5,10221,8.226130460545678,5.022306182047172,Nigeria,Cross River,Odukpani,CREEK TOWN I,1460.88519,31,529,430,70.3,167,246,560,209,none,grid,grid,3790
95,95,10458,8.520401272780102,6.209867820966285,Nigeria,Cross River,Ikom,NTA/NSELLE,1460.88519,268,548,430,73.09999999999998,167,232,568,225,none,mini-grid,intercon,14230
1982,474,41495,5.296918929253879,12.8726730608507,Nigeria,Sokoto,Dange-Shuni,RUDU/AMANAWA,1459.582134,7625,143,298,77.59999999999998,74,76,216,111,none,none,grid,4220
974,270,38787,9.866550739618624,9.592178400424416,Nigeria,Plateau,Kanam,GAGDIB,1458.505884,4120,311,275,72.29999999999998,68,72,184,95,none,none,grid,34240
1434,186,34672,2.945108923012819,7.368818027616957,Nigeria,Ogun,Egbado North,IDI AYIN,1457.052009,6048,612,243,68.3,67,108,192,97,none,grid,grid,11050
79,79,10425,8.579943068670948,6.050554796391396,Nigeria,Cross River,Ikom,NDE,1456.291211,235,565,428,66.1,189,226,448,214,mini-grid,mini-grid,intercon,8670
1811,303,41082,5.406329900362016,13.445798989640643,Nigeria,Sokoto,Gawabawa,SALAME,1456.106938,7212,166,297,70.8,72,76,160,104,none,none,grid,2550
1993,485,41598,5.192609419440058,13.368533687768014,Nigeria,Sokoto,Gawabawa,ATAKWANYO,1456.106938,7728,120,297,68.9,71,74,160,110,none,none,grid,5490
460,157,31764,6.669901144815728,9.722381725547685,Nigeria,Niger,Shiroro,PINA,1455.603782,1284,331,251,71.3,62,72,152,91,none,grid,grid,10460
1883,375,41223,5.496563979157925,13.591205819664994,Nigeria,Sokoto,Illela,G/ HAMMA,1455.350033,7353,151,297,74.5,76,80,176,100,none,none,grid,15130
673,370,33352,5.661649714179019,9.924473769356,Nigeria,Niger,Mashegu,MASHEGU,1450.799809,2872,383,250,75.09999999999998,61,70,168,85,none,none,grid,6250
1929,421,41298,5.540609544987438,13.67985956586658,Nigeria,Sokoto,Gada,KADASSAKA,1449.751611,7428,151,296,71.6,71,72,168,98,none,none,grid,6270
1529,21,40467,4.676557792577384,12.152547891804245,Nigeria,Sokoto,Tambuwal,KEBBE WEST,1449.610441,6597,90,296,71.6,72,78,184,108,none,none,grid,7730
1943,435,41322,5.659279397527211,13.708227212429003,Nigeria,Sokoto,Gada,GADA,1449.435569,7452,36,296,61.1,69,58,128,105,none,none,grid,7030
671,368,33350,5.24830720151793,11.310996847838386,Nigeria,Niger,Rijau,SENCHI,1445.995836,2870,364,249,71.9,58,68,152,86,none,grid,grid,1450
1237,533,39903,9.025928002310144,9.818295067291048,Nigeria,Plateau,Jos East,FURSUM,1444.427642,5236,257,273,64.2,89,90,184,111,none,none,grid,6290
24,24,10304,8.271678346734273,5.406796407348706,Nigeria,Cross River,Akamkpa,UYANGA,1442.509275,114,533,424,65.6,127,154,376,180,none,none,grid,4340
87,87,10442,8.999004849189225,6.130142919459423,Nigeria,Cross River,Boki,ABO,1442.509275,252,472,424,67.8,167,226,456,216,none,mini-grid,intercon,16710
2036,528,41807,4.782935523015281,12.93431100901024,Nigeria,Sokoto,Silame,LABANI,1442.206156,7937,13,294,68.1,69,72,152,102,none,grid,grid,10200
640,337,32736,6.018419067916754,11.070017696298724,Nigeria,Niger,Mariga,KONTOKORO,1441.191863,2256,384,248,71.3,61,66,152,90,none,none,grid,95620
686,383,33574,5.79964400314785,8.776482945753482,Nigeria,Niger,Mokwa,MUREGI,1441.191863,3094,386,248,78.79999999999998,69,102,272,104,none,mini-grid,intercon,38870
1820,312,41103,4.987806308095979,13.468192087907278,Nigeria,Sokoto,Tangaza,MAGONHO,1440.932681,7233,109,294,79.5,68,72,224,105,none,none,grid,5140
808,104,38362,8.840332374584996,9.221309653242406,Nigeria,Plateau,Bokkos,DAFFO,1439.287833,3695,230,272,67.7,85,100,208,112,none,mini-grid,intercon,19530
987,283,38807,10.0272217431961,9.310137507359848,Nigeria,Plateau,Wase,JARMAI,1438.796345,4140,218,271,71.4,75,108,224,105,none,mini-grid,intercon,10820
1127,423,39354,9.139857203454806,8.907845925411404,Nigeria,Plateau,'Qua''an Pan',BWALL,1438.796345,4687,261,271,69.8,66,76,152,96,none,none,grid,15360
1978,470,41415,5.048549094839729,12.862562325336391,Nigeria,Sokoto,Yabo,BIRNIRUWA,1438.73096,7545,111,294,75.2,73,76,184,101,none,mini-grid,intercon,12710
725,21,38213,9.705255977388724,8.571607961516836,Nigeria,Plateau,Langtang South,TURAKI,1435.980696,3546,292,271,68.2,71,68,152,104,none,none,grid,18770
1597,89,40642,5.703910465069688,12.798778703733792,Nigeria,Sokoto,Rabah,NASARAWA,1435.598454,6772,42,293,69.8,69,76,160,108,none,none,grid,32320
1605,97,40652,5.199771866966217,12.824042553119982,Nigeria,Sokoto,Bodinga,MAZAN GARI/JIRGA MIYO,1435.255765,6782,128,293,66.1,89,98,200,119,none,grid,grid,7750
347,44,31398,6.241821545008927,9.002710735329774,Nigeria,Niger,Katcha,BAKEKO,1435.038659,918,428,247,70.3,61,72,144,98,none,none,grid,2750
1299,51,34097,3.002062828815889,6.773176322673969,Nigeria,Ogun,Egbado South,AJILETE,1431.243608,5473,616,239,60.5,103,150,264,130,none,grid,grid,11610
1317,69,34144,3.106511567330263,6.851176757410048,Nigeria,Ogun,Ifo,ABALABI,1428.401279,5520,638,238,64.5,93,114,264,117,none,grid,grid,6680
346,43,31394,6.016140939653829,8.991531622188669,Nigeria,Niger,Edati,KUSOTACHI,1428.079189,914,405,246,65.5,57,64,128,89,none,none,grid,5860
1413,165,34538,4.135124529803827,6.832892079766278,Nigeria,Ogun,Ijebu East,OWU,1427.229307,5914,693,238,71.4,58,72,160,83,none,none,grid,9820
1470,222,34915,4.35322137913319,6.528237144918614,Nigeria,Ogun,Ogun waterside,ABIGI,1427.229307,6291,694,238,61.4,71,90,168,104,none,mini-grid,intercon,23850
1400,152,34493,3.248837182368144,6.949091499192249,Nigeria,Ogun,Ewekoro,ITORI,1427.229307,5869,653,238,61.4,92,110,232,121,none,grid,grid,2670
1808,300,41078,5.551488663206504,13.45384931950182,Nigeria,Sokoto,Goronyo,BOYEKAI,1425.354655,7208,17,291,57.2,72,48,136,104,none,none,grid,13880
930,226,38665,9.029500340058506,9.314779374613016,Nigeria,Plateau,Bokkos,BOKKOS,1424.718103,3998,255,269,70.6,90,138,272,123,none,none,grid,4160
154,154,10592,8.071672367701675,5.176921905483018,Nigeria,Cross River,Odukpani,MBIASE/AYADEHE,1424.133361,402,504,419,72.0,101,122,248,146,none,none,grid,12290
1044,340,38965,9.129425268026658,9.335854498710066,Nigeria,Plateau,Mangu,KERANG,1421.902454,4298,259,268,73.5,72,104,248,102,none,grid,grid,8360
1097,393,39224,8.808413143913523,9.61991184199912,Nigeria,Plateau,Riyom,RIYOM,1416.271157,4557,226,267,70.1,72,72,152,93,none,none,grid,7920
99,99,10465,8.937579909659927,6.256966041934096,Nigeria,Cross River,Boki,BOJE,1413.919603,275,474,416,63.0,163,202,392,206,none,grid,grid,4560
1565,57,40568,5.491772950830057,12.58048087190618,Nigeria,Sokoto,Tureta,FURA GIRKE,1413.74535,6698,21,289,48.3,113,80,168,140,none,grid,grid,2200
656,353,33005,5.312346611973903,11.147356369196755,Nigeria,Niger,Rijau,T/MAGAJIYA,1412.368026,2525,366,244,68.4,75,74,232,101,none,grid,grid,7100
1755,247,40950,5.190680637375297,13.30321523538548,Nigeria,Sokoto,Kware,BANKANU/ R KADE,1411.694426,7080,130,288,72.5,71,70,168,102,none,grid,grid,4280
6,6,10228,8.31096716498636,5.058333236942445,Nigeria,Cross River,Odukpani,ODUKPANI CENTRAL,1409.877595,38,540,415,61.8,160,232,400,192,none,grid,grid,6480
1585,77,40625,4.860998053034194,12.718130637316309,Nigeria,Sokoto,Yabo,SAIDA/GOSHE,1409.775256,6755,80,288,66.7,70,70,144,115,none,none,grid,3050
1687,179,40800,5.637293147403803,13.118297299761329,Nigeria,Sokoto,Rabah,TURSA,1409.685476,6930,32,288,68.5,68,64,152,101,none,none,grid,21500
1948,440,41328,5.553499532442928,13.717699881041616,Nigeria,Sokoto,Gada,KYADAWA/HOLAI,1409.595101,7458,29,288,86.09999999999998,71,74,376,104,none,none,grid,6470
931,227,38668,9.04919754202182,9.292774534418651,Nigeria,Plateau,Bokkos,BOKKOS,1407.824212,4001,259,266,72.7,63,70,168,98,none,grid,grid,10740
992,288,38825,9.908184035676795,9.30711582719688,Nigeria,Plateau,Kanam,NAMARAN,1407.824212,4158,212,266,68.9,67,76,144,94,none,none,grid,5310
1185,481,39645,10.102331038955969,8.937190181151204,Nigeria,Plateau,Wase,KADARKO,1407.824212,4978,189,266,68.0,67,68,144,90,none,none,grid,35580
962,258,38751,9.207866140669212,10.009161377129528,Nigeria,Plateau,Jos East,MAI GEMU,1407.824212,4084,244,266,68.4,64,74,152,95,none,none,grid,23360
1205,501,39718,9.085633999741006,9.644391956578952,Nigeria,Plateau,Barikin Ladi,TAFAN,1407.824212,5051,254,266,68.1,65,72,144,98,none,grid,grid,17230
888,184,38521,8.746105943755461,9.806460079321909,Nigeria,Plateau,Bassa,GABIA,1407.824212,3854,181,266,67.4,63,74,144,96,none,grid,grid,6090
915,211,38620,8.961754409749469,9.758414429475271,Nigeria,Plateau,Barikin Ladi,ZABOT,1407.824212,3953,244,266,71.4,63,70,168,91,none,none,grid,5990
1239,535,39918,9.9309898271845,9.2218087262904,Nigeria,Plateau,Kanam,NAMARAN,1407.824212,5251,212,266,67.7,64,66,152,99,none,none,grid,11840
1231,527,39821,8.949768600151922,9.465213546454054,Nigeria,Plateau,Barikin Ladi,MARIT/MAZAT,1407.824212,5154,249,266,68.1,65,68,152,97,none,grid,grid,3490
1112,408,39313,9.427587728706753,8.764667555968407,Nigeria,Plateau,Shendam,POESHIP,1407.824212,4646,288,266,68.9,62,70,144,95,none,none,grid,11600
1157,453,39472,9.661161301520677,9.475927955416196,Nigeria,Plateau,Kanke,KABWIR/GYANGYANG,1407.824212,4805,301,266,68.1,62,70,144,94,none,none,grid,8810
1361,113,34273,3.297345604465034,7.299581173965948,Nigeria,Ogun,Odeda,OBETE,1405.668895,5649,657,234,65.8,70,86,176,100,none,none,grid,15290
359,56,31432,5.323683529379104,9.09895382860746,Nigeria,Niger,Mokwa,LABOZHI,1404.878573,952,369,242,67.8,60,62,128,85,none,none,grid,9500
394,91,31546,6.083372023124806,9.31994552036802,Nigeria,Niger,Gbako,BATAKO,1402.76008,1066,409,242,74.2,105,180,360,124,none,none,grid,6050
369,66,31463,6.252579518162863,9.167970949995514,Nigeria,Niger,Katcha,ETSUGAIE,1402.201469,983,436,242,67.8,55,64,128,84,none,grid,grid,1720
979,275,38795,9.84527283097896,9.355978069501486,Nigeria,Plateau,Kanam,GUMSHER,1402.192915,4128,202,265,68.9,64,68,152,90,none,grid,grid,1090
1331,83,34184,2.779096013067137,6.919165594703049,Nigeria,Ogun,Egbado North,OHUNBE,1401.666992,5560,607,234,68.6,60,68,144,78,none,none,grid,9540
1415,167,34576,3.990419805570063,7.014550287896099,Nigeria,Ogun,Ijebu North,OMEN,1401.666992,5952,689,234,61.3,93,118,224,118,none,mini-grid,intercon,10500
972,268,38780,9.887011513476253,9.36481460147898,Nigeria,Plateau,Kanam,DENGI,1399.377267,4113,211,264,71.3,67,68,168,94,none,grid,grid,2310
1951,443,41332,5.328480059341335,13.717585519240606,Nigeria,Sokoto,Illela,ILLELA,1399.328735,7462,161,286,72.5,72,76,176,102,none,none,grid,3490
971,267,38779,8.710008795196249,9.667526319674469,Nigeria,Plateau,Jos South,VWANG,1393.74597,4112,302,263,63.4,65,56,128,97,none,none,grid,6720
801,97,38337,8.842873007857726,9.104825823892838,Nigeria,Plateau,Bokkos,TOFF,1393.553995,3670,0,263,73.5,65,72,176,90,none,none,mini-grid,38350
800,96,38334,9.869578575608818,9.100733319049167,Nigeria,Plateau,Langtang North,KUMBUR,1393.528032,3667,204,263,64.7,102,126,264,124,none,none,grid,4670
1464,216,34853,3.610392867149083,7.374694283283339,Nigeria,Ogun,Odeda,ILUGUN,1393.14622,6229,677,232,66.5,56,68,128,81,none,none,grid,7670
164,164,10629,8.916770505259814,6.624844998879959,Nigeria,Cross River,Bekwara,UKPAH,1391.975511,439,469,409,69.5,102,126,224,145,none,grid,grid,6290
0,0,10199,8.49150805257281,4.797198801462178,Nigeria,Cross River,Akpabuyo,IKANG CENTRAL,1391.634219,9,564,409,52.0,156,202,336,213,none,none,grid,10670
872,168,38494,10.033661589979012,9.651068703834577,Nigeria,Plateau,Kanam,GAGDIB,1391.24527,3827,0,262,70.7,63,78,168,99,mini-grid,mini-grid,mini-grid,41740
1471,223,34922,4.573837519684775,6.609185820096456,Nigeria,Ogun,Ogun waterside,AYEDE/LOMIRO,1388.885834,6298,694,231,70.1,62,66,152,82,none,none,grid,60290
19,19,10274,8.12155691238547,5.2582199216015,Nigeria,Cross River,Odukpani,EKI,1387.381532,84,507,408,77.5,107,124,368,151,none,none,grid,6750
1867,359,41196,5.4643711016352,13.566013368009123,Nigeria,Sokoto,Illela,DARNE/ TSOLAWO,1386.603027,7326,16,283,74.09999999999998,71,76,176,103,none,mini-grid,intercon,10550
1504,256,35116,3.340448250213198,7.217255304822047,Nigeria,Ogun,Abeokuta North,ILUGUN/IBEREKODO,1384.625448,6492,660,231,57.0,92,96,200,110,none,none,grid,8160
1560,52,40555,5.280029552334407,12.54127153253012,Nigeria,Sokoto,Tureta,KAMBAMA,1382.788479,6685,152,282,76.5,68,72,200,105,none,none,grid,4390
1018,314,38903,9.723499375229457,9.21848182498926,Nigeria,Plateau,Langtang North,WAROH,1382.483376,4236,309,261,69.5,62,72,144,92,none,grid,grid,7390
1196,492,39681,9.595658173337387,8.764536675949712,Nigeria,Plateau,Shendam,KALONG,1379.667728,5014,288,260,72.4,64,72,168,96,none,none,grid,11960
650,347,32893,6.772908220515788,9.50195829146736,Nigeria,Niger,Pailoro,GWAM,1378.740216,2413,332,238,69.7,64,62,136,85,none,none,grid,16750
449,146,31712,6.638054794751361,9.638363463806746,Nigeria,Niger,Bosso,MAITUMBI,1378.740216,1232,331,238,69.3,62,66,136,85,none,grid,grid,7980
517,214,31959,6.081918901293671,10.369961908270952,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,1378.740216,1479,399,238,74.59999999999998,60,70,160,89,none,none,grid,19390
689,386,33643,3.665673914655618,10.240325186734122,Nigeria,Niger,Borgu,BABANNA,1378.740216,3163,-,238,68.2,75,80,200,101,none,mini-grid,mini-grid,168220
296,296,10974,8.612153961173208,6.732235834567076,Nigeria,Cross River,Yala,OBORU/OYE,1378.193575,784,574,405,69.8,102,106,256,140,none,none,grid,17720
206,206,10775,8.293136613097932,5.20742147034866,Nigeria,Cross River,Akamkpa,ONIMAN-KIONG,1378.193575,585,538,405,70.1,103,124,272,153,none,mini-grid,intercon,8460
111,111,10488,8.783964500498024,6.363680928598773,Nigeria,Cross River,Boki,EKPASHI,1378.193575,298,458,405,61.2,180,192,360,204,none,grid,grid,2860
1576,68,40611,5.079030921774138,12.685019166801531,Nigeria,Sokoto,Yabo,RUGGAR IYA,1376.17744,6741,116,281,70.4,71,74,160,104,none,grid,grid,10750
1275,27,34027,3.204009800833177,6.629899044382326,Nigeria,Ogun,Ado-Odo/Ota,IJU,1376.104676,5403,645,229,60.2,92,114,216,111,none,grid,grid,10730
1143,439,39435,9.202370819387944,9.544190786509336,Nigeria,Plateau,Mangu,GINDIRI  1,1374.036431,4768,268,259,71.3,64,74,152,94,none,grid,grid,2340
805,101,38350,9.050429610212348,9.159599123802357,Nigeria,Plateau,Bokkos,MUSHERE CENTRAL,1374.036431,3683,227,259,64.3,80,82,184,105,none,mini-grid,intercon,19200
280,280,10937,8.549921871361454,6.61232627448513,Nigeria,Cross River,Yala,OKUKU,1373.599596,747,563,404,54.1,163,160,352,200,none,grid,grid,4160
76,76,10421,8.554132345544014,6.033393061838108,Nigeria,Cross River,Ikom,OFUTOP II,1373.599596,231,565,404,67.2,125,156,296,172,none,mini-grid,intercon,9520
1858,350,41175,6.040734556916533,13.554971687762016,Nigeria,Sokoto,Sabon Birni,TSAMAYE,1370.023489,7305,62,280,66.2,83,86,192,115,none,none,grid,30480
991,287,38821,9.98753995194326,9.247295417984974,Nigeria,Plateau,Kanam,KUNKYAM,1368.405134,4154,217,258,69.0,62,70,144,90,none,none,grid,5870
62,62,10382,8.091478232482439,5.908907483287247,Nigeria,Cross River,Yakurr,AJERE,1367.979627,192,505,402,68.6,133,148,312,171,none,grid,grid,2600
1270,22,34013,3.196799826670941,6.553690597364102,Nigeria,Ogun,Ado-Odo/Ota,AGBARA/EJILA AWORI,1367.583904,5389,645,228,65.5,90,110,288,108,none,grid,grid,6440
1274,26,34021,4.122018510953379,6.625824575358047,Nigeria,Ogun,Ijebu East,IMOBI  II,1367.583904,5397,692,228,67.9,53,68,136,85,none,none,grid,6920
1258,10,33988,2.873999944745271,6.49129592857598,Nigeria,Ogun,Ipokia,MAUNI II,1367.583904,5364,629,228,58.2,89,110,216,111,none,none,grid,7790
349,46,31405,6.128914839730082,9.026329818726971,Nigeria,Niger,Katcha,SIDI SABA,1364.328297,925,419,235,70.8,59,68,144,83,none,none,grid,3330
1526,18,40461,4.817118969741451,12.140304313294624,Nigeria,Sokoto,Kebbe,GIRKAU,1364.111242,6591,46,278,79.29999999999998,73,84,224,109,none,mini-grid,intercon,8550
1382,134,34388,3.087200932151847,6.61779603312644,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1363.323518,5764,628,227,57.2,86,106,184,109,none,mini-grid,intercon,5840
77,77,10422,8.532462687634148,6.036627164326773,Nigeria,Cross River,Obubra,OFUTOP II,1359.817661,232,565,400,47.9,95,72,104,144,none,mini-grid,intercon,12910
1522,14,40451,4.845981387890863,12.093613169336695,Nigeria,Sokoto,Kebbe,GIRKAU,1358.479304,6581,46,277,74.79999999999998,86,102,264,117,none,none,grid,15230
1974,466,41397,5.364198720055581,13.254051658592028,Nigeria,Sokoto,Wurno,LAHODU/G/BANGO,1355.326267,7527,5,277,75.5,67,70,176,104,none,grid,grid,1440
1394,146,34453,2.972949368694648,6.930809111118085,Nigeria,Ogun,Egbado North,IWOYE,1354.802746,5829,613,226,69.9,103,148,352,125,none,mini-grid,intercon,8400
1466,218,34877,3.564760565387949,7.324382840082629,Nigeria,Ogun,Odeda,ALABATA,1354.802746,6253,670,226,68.0,57,68,128,81,none,none,grid,7810
